vehicle_id,timestamp,gps_latitude,gps_longitude,lidar_points,radar_objects,camera_objects,packet_drop_rate,packet_delivery_ratio,latency_ms,throughput_kbps,collision_detected,obstacle_detection_accuracy,decision_accuracy,modified_row_index,modified_column_name,timestamp 
1017,2025-01-01 00:33:05,37.05437926712649,-121.96821817957296,12269.0,15.0,41.0,0.098,0.931,214.0,248.0,0.0,0.84,0.98,1985,,01/01/2025 00:33:05
1051,2025-01-01 00:33:06,37.90601675103306,-121.79836201642864,14837.0,40.0,18.0,0.074,0.979,72.0,491.0,0.0,0.72,0.78,1986,,01/01/2025 00:33:06
1057,2025-01-01 00:33:07,37.8803926872866,-121.6271059144837,11690.0,29.0,32.0,0.061,0.89,122.0,305.0,0.0,0.71,0.8,1987,,01/01/2025 00:33:07
1040,2025-01-01 00:33:08,37.28145303234498,-121.81356239569662,10357.0,44.0,48.0,0.013,0.846,11.0,236.0,0.0,0.98,0.97,1988,,01/01/2025 00:33:08
1074,2025-01-01 00:33:09,37.74204886602945,-121.15148769197933,11357.0,34.0,44.0,0.031,0.925,176.0,495.0,,0.73,0.73,1989,collision_detected,01/01/2025 00:33:09
1097,2025-01-01 00:33:10,37.43935734434257,-121.12979497854192,10832.0,17.0,37.0,0.031,0.999,216.0,636.0,0.0,0.94,0.96,1990,,01/01/2025 00:33:10
1078,2025-01-01 00:33:11,37.84536161566356,-121.8469886773689,26384.0,28.0,26.0,0.2,0.725,160.0,888.0,0.0,0.72,0.79,1991,,01/01/2025 00:33:11
1000,2025-01-01 00:33:12,37.06146980351858,-121.1076639711415,17089.0,40.0,44.0,0.178,0.895,278.0,273.0,0.0,0.76,0.85,1992,,01/01/2025 00:33:12
1096,2025-01-01 00:33:13,37.5057071774014,-121.77000958668478,12599.0,38.0,41.0,0.17,0.867,118.0,325.0,0.0,0.75,0.89,1993,,01/01/2025 00:33:13
1072,2025-01-01 00:33:14,37.397387658174566,-121.98786360072042,26967.0,12.0,39.0,0.22,0.883,157.0,637.0,0.0,0.78,0.89,1994,,01/01/2025 00:33:14
1016,2025-01-01 00:33:15,37.260368161243655,-121.2631599281072,18336.0,22.0,49.0,0.075,0.707,22.0,353.0,0.0,0.82,0.99,1995,,01/01/2025 00:33:15
1078,2025-01-01 00:33:16,37.209280628080535,-121.4817652118913,29148.0,11.0,32.0,0.103,0.987,192.0,217.0,0.0,0.74,0.71,1996,,01/01/2025 00:33:16
1003,2025-01-01 00:33:17,37.676532563273526,-121.50160913022792,10925.0,26.0,41.0,0.038,0.726,164.0,935.0,0.0,0.99,0.91,1997,,01/01/2025 00:33:17
1045,2025-01-01 00:33:18,37.20189781327829,-121.9972967949874,14930.0,11.0,7.0,0.176,0.792,115.0,252.0,0.0,0.7,0.95,1998,,01/01/2025 00:33:18
1069,2025-01-01 00:33:19,37.63219611741598,-121.02146148660212,21766.0,17.0,26.0,0.28,0.789,31.0,523.0,0.0,0.93,0.88,1999,,01/01/2025 00:33:19
1005,2025-01-01 00:33:20,37.38971062694618,-121.16742813841871,12871.0,6.0,42.0,0.259,0.92,41.0,259.0,0.0,0.86,0.99,2000,,01/01/2025 00:33:20
1082,2025-01-01 00:33:21,37.242612223653296,-121.03255932663228,15005.0,48.0,43.0,0.166,0.901,31.0,161.0,1.0,0.73,0.83,2001,,01/01/2025 00:33:21
1022,2025-01-01 00:33:22,37.78371501453813,-121.75632641426978,21495.0,6.0,27.0,0.193,0.719,199.0,128.0,0.0,0.74,0.92,2002,,01/01/2025 00:33:22
1093,2025-01-01 00:33:23,37.363894038033344,-121.39632406103054,19772.0,33.0,10.0,0.298,0.745,56.0,197.0,0.0,0.88,0.91,2003,,01/01/2025 00:33:23
1000,2025-01-01 00:33:24,37.01494803457296,-121.25325714616469,18480.0,31.0,18.0,0.155,0.796,10.0,118.0,0.0,0.79,0.71,2004,,01/01/2025 00:33:24
1072,2025-01-01 00:33:25,37.85114522140814,-121.19666412873153,19111.0,44.0,26.0,0.261,0.911,180.0,277.0,0.0,0.84,0.87,2005,,01/01/2025 00:33:25
1060,2025-01-01 00:33:26,37.31452776928406,-121.21826997687609,10952.0,22.0,40.0,0.15,0.979,47.0,425.0,1.0,0.86,0.78,2006,,01/01/2025 00:33:26
1021,2025-01-01 00:33:27,37.82231233228872,-121.42767276507276,25489.0,6.0,24.0,0.014,0.795,244.0,759.0,0.0,0.87,0.86,2007,,01/01/2025 00:33:27
1064,2025-01-01 00:33:28,37.54633375073132,-121.96840006592,25869.0,8.0,46.0,0.28,0.858,12.0,708.0,0.0,0.87,0.97,2008,,01/01/2025 00:33:28
1056,2025-01-01 00:33:29,37.88132647759962,-121.00602285826425,23084.0,12.0,27.0,0.034,0.812,281.0,441.0,0.0,0.72,0.89,2009,,01/01/2025 00:33:29
1035,2025-01-01 00:33:30,37.41806783362263,-121.88512718200862,27206.0,40.0,17.0,0.211,0.873,145.0,389.0,0.0,0.92,0.88,2010,,01/01/2025 00:33:30
1024,2025-01-01 00:33:31,37.16947549184998,-121.81917770324604,19053.0,13.0,48.0,0.071,0.888,94.0,950.0,0.0,0.79,0.9,2011,,01/01/2025 00:33:31
1015,2025-01-01 00:33:32,37.01800699032969,-121.17556536616816,28581.0,22.0,49.0,0.27,0.855,267.0,731.0,0.0,0.73,0.86,2012,,01/01/2025 00:33:32
1025,2025-01-01 00:33:33,37.778530642741146,,18808.0,26.0,13.0,0.06,0.817,85.0,844.0,0.0,0.73,0.83,2013,gps_longitude,01/01/2025 00:33:33
1091,2025-01-01 00:33:34,37.77927795697468,-121.78664749352492,28827.0,49.0,45.0,0.042,0.964,215.0,268.0,0.0,0.77,0.81,2014,,01/01/2025 00:33:34
1004,2025-01-01 00:33:35,37.19562080814646,-121.97969810990912,22504.0,15.0,10.0,0.132,0.941,95.0,392.0,0.0,0.89,0.91,2015,,01/01/2025 00:33:35
1021,2025-01-01 00:33:36,37.9554573274044,-121.84332915308224,22167.0,31.0,32.0,0.149,1.0,221.0,167.0,0.0,0.84,0.93,2016,,01/01/2025 00:33:36
1013,2025-01-01 00:33:37,37.94909021372392,-121.34103998858704,26551.0,36.0,11.0,0.246,0.824,198.0,808.0,0.0,0.73,0.83,2017,,01/01/2025 00:33:37
1072,2025-01-01 00:33:38,37.36550003162744,-121.63946404610074,20815.0,6.0,23.0,0.229,0.712,272.0,803.0,0.0,0.71,0.71,2018,,01/01/2025 00:33:38
1077,2025-01-01 00:33:39,37.147589041472976,-121.86486574442084,11726.0,6.0,35.0,0.098,0.895,299.0,431.0,0.0,0.71,0.86,2019,,01/01/2025 00:33:39
1079,2025-01-01 00:33:40,37.283899586514735,-121.73600328177857,17858.0,34.0,39.0,0.115,0.935,31.0,708.0,0.0,0.83,0.87,2020,,01/01/2025 00:33:40
1093,2025-01-01 00:33:41,37.92930854612697,-121.2463229631634,28668.0,26.0,33.0,0.173,0.981,22.0,150.0,0.0,0.94,0.84,2021,,01/01/2025 00:33:41
1095,2025-01-01 00:33:42,37.60943689585815,-121.44315339928248,19225.0,26.0,48.0,0.165,0.703,246.0,158.0,0.0,0.87,0.81,2022,,01/01/2025 00:33:42
1069,2025-01-01 00:33:43,37.91438229793509,-121.52395636012896,24411.0,28.0,37.0,0.259,0.964,207.0,738.0,0.0,0.94,0.97,2023,,01/01/2025 00:33:43
1016,2025-01-01 00:33:44,37.0228180131972,-121.95334192103564,29398.0,31.0,47.0,0.142,0.855,136.0,271.0,0.0,0.8,0.84,2024,,01/01/2025 00:33:44
1000,2025-01-01 00:33:45,37.990913852802784,-121.4882741411405,21436.0,15.0,26.0,0.268,0.812,53.0,987.0,0.0,0.74,0.94,2025,,01/01/2025 00:33:45
1017,2025-01-01 00:33:46,37.6279947710596,-121.51847183052972,12900.0,17.0,7.0,0.062,0.767,290.0,704.0,0.0,0.94,0.89,2026,,01/01/2025 00:33:46
1074,2025-01-01 00:33:47,37.18573060878912,-121.55713123854235,11608.0,31.0,17.0,0.26,0.944,64.0,577.0,0.0,0.92,0.94,2027,,01/01/2025 00:33:47
1010,2025-01-01 00:33:48,37.50677560496187,-121.5125074354611,26396.0,19.0,44.0,0.091,0.809,38.0,192.0,0.0,0.88,0.96,2028,,01/01/2025 00:33:48
1091,2025-01-01 00:33:49,37.82009653576284,-121.92570340640611,16207.0,21.0,17.0,0.237,0.881,249.0,784.0,0.0,0.97,0.77,2029,,01/01/2025 00:33:49
1011,2025-01-01 00:33:50,37.14108690413011,-121.0669892704286,13698.0,43.0,44.0,0.17,0.854,89.0,279.0,0.0,0.89,0.95,2030,,01/01/2025 00:33:50
1033,2025-01-01 00:33:51,37.60859226468057,-121.6938671166705,23015.0,13.0,44.0,0.263,0.779,214.0,628.0,0.0,0.86,0.92,2031,,01/01/2025 00:33:51
1079,2025-01-01 00:33:52,37.69355870849223,-121.3474839287068,20909.0,27.0,17.0,0.069,0.936,85.0,646.0,0.0,0.85,0.87,2032,,01/01/2025 00:33:52
1073,2025-01-01 00:33:53,37.41282286976431,-121.64101422676296,26179.0,8.0,16.0,0.21,0.789,211.0,112.0,0.0,0.89,0.86,2033,,01/01/2025 00:33:53
1007,2025-01-01 00:33:54,37.5416010191661,-121.67206394957392,21889.0,19.0,9.0,0.255,0.936,53.0,145.0,0.0,0.85,0.79,2034,,01/01/2025 00:33:54
1089,2025-01-01 00:33:55,37.83734148809001,-121.27500226341614,10565.0,47.0,17.0,0.233,0.823,47.0,103.0,0.0,0.78,0.86,2035,,01/01/2025 00:33:55
1041,2025-01-01 00:33:56,37.95175952027488,-121.5812257303906,12872.0,35.0,16.0,0.17,0.709,121.0,928.0,0.0,0.99,0.82,2036,,01/01/2025 00:33:56
1013,2025-01-01 00:33:57,37.554189509730655,-121.38412569668628,16673.0,10.0,14.0,0.203,0.93,277.0,292.0,0.0,0.99,0.97,2037,,01/01/2025 00:33:57
1050,2025-01-01 00:33:58,37.70262346689636,-121.72577518339943,15656.0,30.0,19.0,0.059,0.97,223.0,585.0,0.0,0.75,0.87,2038,,01/01/2025 00:33:58
1008,2025-01-01 00:33:59,37.32280613255225,-121.734535550676,14788.0,5.0,6.0,0.065,0.736,201.0,142.0,0.0,0.86,0.79,2039,,01/01/2025 00:33:59
1082,2025-01-01 00:34:00,37.33405766562056,-121.80093745537005,26039.0,26.0,42.0,0.08,0.876,24.0,894.0,0.0,0.94,0.74,2040,,01/01/2025 00:34:00
1097,2025-01-01 00:34:01,37.88840464628721,-121.69908665149592,28009.0,34.0,20.0,0.248,0.722,78.0,831.0,0.0,0.72,0.91,2041,,01/01/2025 00:34:01
1037,2025-01-01 00:34:02,37.09865774668531,-121.93509725883176,28518.0,26.0,37.0,0.05,0.949,250.0,188.0,0.0,0.74,0.9,2042,,01/01/2025 00:34:02
1028,2025-01-01 00:34:03,37.20548776468381,-121.92219763893029,17664.0,37.0,38.0,0.09,0.996,99.0,549.0,0.0,0.86,0.81,2043,,01/01/2025 00:34:03
1028,2025-01-01 00:34:04,37.269894072364366,-121.14709033882876,13497.0,9.0,29.0,0.276,0.848,180.0,890.0,0.0,0.71,0.75,2044,,01/01/2025 00:34:04
1027,2025-01-01 00:34:05,37.094356305813136,-121.7201310284796,22974.0,40.0,30.0,0.227,0.794,284.0,406.0,0.0,0.95,0.91,2045,,01/01/2025 00:34:05
1087,2025-01-01 00:34:06,37.66761680219385,-121.46166774374018,11079.0,14.0,44.0,0.22,0.954,87.0,441.0,0.0,0.96,0.78,2046,,01/01/2025 00:34:06
1091,2025-01-01 00:34:07,37.90627287490312,-121.50357218759184,12848.0,5.0,18.0,0.137,0.856,129.0,437.0,0.0,0.92,0.96,2047,,01/01/2025 00:34:07
1075,2025-01-01 00:34:08,37.026994964762174,-121.36580941484668,29160.0,16.0,46.0,0.211,0.835,175.0,283.0,0.0,0.95,0.92,2048,,01/01/2025 00:34:08
1082,2025-01-01 00:34:09,37.25229431292347,-121.35205846451468,26993.0,7.0,19.0,0.17,0.768,291.0,919.0,0.0,0.9,0.97,2049,,01/01/2025 00:34:09
1005,2025-01-01 00:34:10,37.920612019827054,-121.63321507187796,11348.0,14.0,39.0,0.021,0.885,115.0,153.0,0.0,0.74,1.0,2050,,01/01/2025 00:34:10
1001,2025-01-01 00:34:11,37.46563107885128,,21116.0,5.0,42.0,0.173,0.882,224.0,243.0,0.0,0.71,0.8,2051,gps_longitude,01/01/2025 00:34:11
1052,2025-01-01 00:34:12,37.88563023242003,-121.8225868439709,12363.0,23.0,35.0,0.136,0.779,214.0,323.0,0.0,0.95,0.85,2052,,01/01/2025 00:34:12
1030,2025-01-01 00:34:13,37.94403911408312,-121.64067535586088,12010.0,22.0,38.0,0.034,0.763,149.0,422.0,0.0,0.91,0.82,2053,,01/01/2025 00:34:13
1036,2025-01-01 00:34:14,37.99093631915883,,29364.0,49.0,13.0,0.103,0.832,238.0,868.0,0.0,0.82,0.72,2054,gps_longitude,01/01/2025 00:34:14
1055,2025-01-01 00:34:15,37.39571546507859,-121.38575328822633,19716.0,35.0,11.0,0.268,0.835,165.0,709.0,0.0,0.94,0.82,2055,,01/01/2025 00:34:15
1092,2025-01-01 00:34:16,37.34297560416744,-121.06764443070269,15784.0,26.0,42.0,0.241,0.739,212.0,592.0,0.0,0.72,0.83,2056,,01/01/2025 00:34:16
1039,2025-01-01 00:34:17,37.74863833021935,-121.6947795310786,24442.0,8.0,5.0,0.274,0.783,244.0,971.0,0.0,0.8,0.75,2057,,01/01/2025 00:34:17
1011,2025-01-01 00:34:18,37.59455925942126,-121.89070508410292,25305.0,45.0,27.0,0.215,0.748,239.0,543.0,0.0,0.8,0.96,2058,,01/01/2025 00:34:18
1054,2025-01-01 00:34:19,37.65920367864826,-121.4623418658529,11707.0,14.0,18.0,0.19,0.97,294.0,593.0,0.0,0.73,0.79,2059,,01/01/2025 00:34:19
1096,2025-01-01 00:34:20,37.53236281763999,-121.93340330504624,12465.0,14.0,29.0,0.042,0.722,24.0,399.0,0.0,0.92,0.93,2060,,01/01/2025 00:34:20
1056,2025-01-01 00:34:21,37.514141493805226,-121.83438099627976,26732.0,19.0,12.0,0.032,0.964,151.0,647.0,0.0,0.93,0.72,2061,,01/01/2025 00:34:21
1044,2025-01-01 00:34:22,37.31496792970104,-121.44586478123828,18742.0,9.0,44.0,0.074,0.858,153.0,108.0,0.0,0.87,0.71,2062,,01/01/2025 00:34:22
1024,2025-01-01 00:34:23,37.59560037364656,-121.07552794741854,21410.0,47.0,10.0,0.094,0.9,293.0,234.0,1.0,0.83,1.0,2063,,01/01/2025 00:34:23
1041,2025-01-01 00:34:24,37.26821511662885,-121.80445153326389,10028.0,49.0,,0.182,0.977,215.0,642.0,1.0,0.88,0.74,2064,camera_objects,01/01/2025 00:34:24
1017,2025-01-01 00:34:25,37.35565882533053,-121.63750182250789,22889.0,21.0,24.0,0.263,0.81,45.0,409.0,0.0,0.97,0.93,2065,,01/01/2025 00:34:25
1029,2025-01-01 00:34:26,37.63059448270872,-121.55714554309344,21119.0,22.0,21.0,0.267,,184.0,295.0,0.0,0.81,0.88,2066,packet_delivery_ratio,01/01/2025 00:34:26
1017,2025-01-01 00:34:27,37.63662580339626,-121.0465005390364,10754.0,9.0,36.0,0.205,0.902,191.0,425.0,0.0,0.8,0.84,2067,,01/01/2025 00:34:27
1006,2025-01-01 00:34:28,37.57711699033116,-121.26438501337437,17901.0,12.0,10.0,0.172,0.997,229.0,814.0,0.0,0.89,0.71,2068,,01/01/2025 00:34:28
1078,2025-01-01 00:34:29,37.67472926067145,-121.66784778187468,21595.0,31.0,43.0,0.073,0.714,279.0,715.0,0.0,0.91,0.8,2069,,01/01/2025 00:34:29
1029,2025-01-01 00:34:30,37.41191342039061,-121.72863352217792,22216.0,29.0,32.0,0.281,0.837,92.0,816.0,0.0,0.84,0.97,2070,,01/01/2025 00:34:30
1004,2025-01-01 00:34:31,37.59435263906286,-121.4814952991296,28184.0,30.0,14.0,0.201,0.997,66.0,428.0,0.0,0.96,0.97,2071,,01/01/2025 00:34:31
1068,2025-01-01 00:34:32,37.09528603506772,-121.61862215168712,16689.0,49.0,13.0,0.16,0.798,86.0,662.0,0.0,0.81,0.88,2072,,01/01/2025 00:34:32
1032,2025-01-01 00:34:33,37.48372438269141,-121.38320176011158,26660.0,27.0,41.0,0.031,0.99,188.0,481.0,0.0,0.89,0.87,2073,,01/01/2025 00:34:33
1005,2025-01-01 00:34:34,37.58604432158874,-121.46524463977144,23005.0,45.0,38.0,0.248,0.945,37.0,757.0,0.0,0.9,0.83,2074,,01/01/2025 00:34:34
1047,2025-01-01 00:34:35,37.422206251960354,-121.96623471569325,28768.0,27.0,17.0,0.105,0.802,23.0,125.0,0.0,0.79,0.93,2075,,01/01/2025 00:34:35
1003,2025-01-01 00:34:36,37.01696496710026,-121.92552475781464,10439.0,33.0,15.0,0.27,0.709,255.0,570.0,0.0,0.71,0.96,2076,,01/01/2025 00:34:36
1012,2025-01-01 00:34:37,37.70100144280453,-121.86595033136211,11412.0,37.0,15.0,0.051,0.784,174.0,826.0,0.0,0.95,0.92,2077,,01/01/2025 00:34:37
1025,2025-01-01 00:34:38,37.45548968773806,-121.34925073228273,21604.0,22.0,34.0,0.015,0.737,121.0,150.0,0.0,0.84,0.86,2078,,01/01/2025 00:34:38
1048,2025-01-01 00:34:39,37.15569355517293,-121.0227494962434,17079.0,11.0,32.0,0.13,0.829,189.0,289.0,0.0,0.73,0.89,2079,,01/01/2025 00:34:39
1019,2025-01-01 00:34:40,37.972517650256464,-121.547379431777,15203.0,36.0,27.0,0.023,0.982,31.0,488.0,0.0,0.99,0.77,2080,,01/01/2025 00:34:40
1031,2025-01-01 00:34:41,37.94241389078144,-121.8506041210498,15083.0,45.0,19.0,0.019,0.854,232.0,237.0,0.0,0.79,1.0,2081,,01/01/2025 00:34:41
1095,2025-01-01 00:34:42,37.158686382602106,-121.38995494837012,19119.0,11.0,15.0,0.214,0.834,266.0,530.0,0.0,0.84,0.98,2082,,01/01/2025 00:34:42
1064,2025-01-01 00:34:43,37.70720682900065,-121.37459071547198,26684.0,12.0,17.0,0.077,0.765,248.0,139.0,0.0,0.85,0.99,2083,,01/01/2025 00:34:43
1088,2025-01-01 00:34:44,37.51751522494486,-121.24424448771089,27746.0,25.0,32.0,0.192,0.886,213.0,822.0,1.0,0.81,0.75,2084,,01/01/2025 00:34:44
1088,2025-01-01 00:34:45,37.289296753484,-121.29017015394538,12518.0,46.0,11.0,0.171,0.837,231.0,939.0,0.0,0.75,0.9,2085,,01/01/2025 00:34:45
1052,2025-01-01 00:34:46,37.68437191438703,-121.3121575511236,27440.0,21.0,35.0,0.042,0.932,63.0,882.0,0.0,0.91,0.9,2086,,01/01/2025 00:34:46
1064,2025-01-01 00:34:47,37.447825953213645,-121.27516035885364,20530.0,37.0,47.0,0.116,0.855,183.0,502.0,0.0,0.76,0.81,2087,,01/01/2025 00:34:47
1002,2025-01-01 00:34:48,37.8985068583832,-121.18077491332753,16782.0,34.0,26.0,0.02,0.966,121.0,935.0,0.0,0.9,0.96,2088,,01/01/2025 00:34:48
1020,2025-01-01 00:34:49,37.70363307629484,-121.10454200573052,14580.0,6.0,42.0,0.127,0.935,94.0,966.0,1.0,0.94,0.93,2089,,01/01/2025 00:34:49
1042,2025-01-01 00:34:50,37.50758580147059,-121.99659383052057,23161.0,40.0,18.0,0.055,0.744,257.0,264.0,0.0,0.71,0.92,2090,,01/01/2025 00:34:50
1024,2025-01-01 00:34:51,37.45188424387512,-121.33378006687474,27059.0,26.0,10.0,0.029,0.741,77.0,303.0,0.0,0.92,,2091,decision_accuracy,01/01/2025 00:34:51
1084,2025-01-01 00:34:52,37.03157571319097,-121.05878676234992,18555.0,36.0,35.0,0.095,0.707,136.0,898.0,0.0,0.89,1.0,2092,,01/01/2025 00:34:52
1066,2025-01-01 00:34:53,37.16085472595915,-121.24212964513832,25037.0,29.0,7.0,0.001,0.811,203.0,947.0,0.0,,0.92,2093,obstacle_detection_accuracy,01/01/2025 00:34:53
1092,2025-01-01 00:34:54,37.04507655427405,-121.91863191996003,17897.0,12.0,21.0,0.227,0.716,144.0,587.0,0.0,0.89,0.99,2094,,01/01/2025 00:34:54
1034,2025-01-01 00:34:55,37.06342959732604,-121.26368450067012,14963.0,37.0,24.0,0.047,0.835,110.0,440.0,0.0,0.83,0.73,2095,,01/01/2025 00:34:55
1085,2025-01-01 00:34:56,37.06709229868406,-121.7474036695746,12410.0,33.0,11.0,0.188,0.772,80.0,282.0,0.0,0.73,0.91,2096,,01/01/2025 00:34:56
1022,2025-01-01 00:34:57,37.01408233408532,-121.81594388247696,16169.0,21.0,21.0,0.25,0.849,75.0,736.0,0.0,0.86,0.92,2097,,01/01/2025 00:34:57
1012,2025-01-01 00:34:58,37.79134635645696,-121.79679895091208,25062.0,44.0,46.0,0.275,0.747,213.0,439.0,0.0,0.99,0.72,2098,,01/01/2025 00:34:58
1097,2025-01-01 00:34:59,37.47857163750394,-121.02786546530436,20211.0,49.0,30.0,0.167,0.865,140.0,927.0,0.0,0.89,0.72,2099,,01/01/2025 00:34:59
1022,2025-01-01 00:35:00,37.74914767240424,-121.34088656635012,21167.0,6.0,31.0,0.236,0.99,10.0,221.0,0.0,0.8,0.93,2100,,01/01/2025 00:35:00
1062,2025-01-01 00:35:01,37.16772440700949,-121.0221447582402,16990.0,43.0,17.0,0.136,0.891,44.0,,0.0,0.87,0.94,2101,throughput_kbps,01/01/2025 00:35:01
1098,2025-01-01 00:35:02,37.841214293102354,-121.15280479683534,24810.0,35.0,44.0,0.147,0.869,281.0,399.0,0.0,0.92,0.97,2102,,01/01/2025 00:35:02
1082,2025-01-01 00:35:03,37.09410718941015,-121.07510394304086,22627.0,8.0,9.0,0.164,0.936,145.0,424.0,1.0,0.75,0.93,2103,,01/01/2025 00:35:03
1014,2025-01-01 00:35:04,37.32206317575427,-121.44506111354164,11743.0,46.0,5.0,0.201,0.702,158.0,747.0,0.0,0.86,0.77,2104,,01/01/2025 00:35:04
1078,2025-01-01 00:35:05,37.37070315536378,-121.651259696728,25482.0,30.0,21.0,0.201,0.785,270.0,875.0,0.0,0.85,0.99,2105,,01/01/2025 00:35:05
1025,2025-01-01 00:35:06,37.235730980030006,-121.261465888689,24781.0,13.0,41.0,0.236,0.996,296.0,644.0,0.0,0.81,0.78,2106,,01/01/2025 00:35:06
1066,2025-01-01 00:35:07,37.13730366296184,-121.98193434300958,23211.0,35.0,20.0,0.185,0.935,260.0,129.0,0.0,0.92,0.92,2107,,01/01/2025 00:35:07
1080,2025-01-01 00:35:08,37.62808484293824,-121.35625003131184,29324.0,14.0,22.0,0.265,0.727,99.0,703.0,0.0,0.87,0.86,2108,,01/01/2025 00:35:08
1093,2025-01-01 00:35:09,37.008489248893895,-121.0435154301448,14429.0,10.0,32.0,0.213,0.798,266.0,587.0,0.0,0.91,0.74,2109,,01/01/2025 00:35:09
1060,2025-01-01 00:35:10,37.791637231561225,-121.15413654274468,19198.0,48.0,7.0,0.279,0.832,224.0,854.0,0.0,0.88,0.98,2110,,01/01/2025 00:35:10
1027,2025-01-01 00:35:11,37.04232082798428,-121.81053586821209,28505.0,30.0,22.0,0.225,0.98,41.0,821.0,0.0,0.93,0.88,2111,,01/01/2025 00:35:11
1033,2025-01-01 00:35:12,37.96404733576249,-121.87195822499412,17617.0,15.0,45.0,0.222,0.876,93.0,606.0,1.0,0.89,0.73,2112,,01/01/2025 00:35:12
1015,2025-01-01 00:35:13,37.86827903133143,-121.17351926796326,19512.0,19.0,34.0,0.258,0.723,101.0,221.0,0.0,0.9,0.82,2113,,01/01/2025 00:35:13
1042,2025-01-01 00:35:14,37.41455903534597,-121.94660941541026,14181.0,24.0,36.0,0.197,0.853,67.0,983.0,0.0,0.77,0.93,2114,,01/01/2025 00:35:14
1010,2025-01-01 00:35:15,37.14270705733954,-121.00469425324236,19919.0,18.0,18.0,0.054,0.787,297.0,493.0,0.0,0.95,0.89,2115,,01/01/2025 00:35:15
1023,2025-01-01 00:35:16,37.870636082000026,-121.5326006122088,23062.0,48.0,21.0,0.025,0.802,27.0,267.0,0.0,0.75,0.77,2116,,01/01/2025 00:35:16
1086,2025-01-01 00:35:17,37.64414825402937,-121.0724074433846,28931.0,25.0,23.0,0.095,0.734,183.0,368.0,0.0,0.8,0.87,2117,,01/01/2025 00:35:17
1024,2025-01-01 00:35:18,37.504776919878,-121.18872282052102,12170.0,48.0,12.0,0.244,0.838,17.0,782.0,0.0,0.97,0.79,2118,,01/01/2025 00:35:18
1076,2025-01-01 00:35:19,37.31940742890051,-121.30262810115306,17596.0,31.0,8.0,0.007,0.901,230.0,154.0,0.0,0.73,0.86,2119,,01/01/2025 00:35:19
1018,2025-01-01 00:35:20,37.56128287821733,-121.79424313977503,22203.0,34.0,28.0,0.045,0.928,291.0,587.0,0.0,0.96,0.8,2120,,01/01/2025 00:35:20
1033,2025-01-01 00:35:21,37.41514400461626,-121.91434763680375,13613.0,11.0,33.0,0.032,0.909,27.0,534.0,0.0,0.84,0.85,2121,,01/01/2025 00:35:21
1065,2025-01-01 00:35:22,37.46536648144309,-121.34433354469522,14262.0,41.0,15.0,0.011,0.898,139.0,186.0,0.0,0.76,0.95,2122,,01/01/2025 00:35:22
1071,2025-01-01 00:35:23,37.84545209216139,-121.81025910913894,11682.0,19.0,16.0,0.243,0.961,58.0,730.0,0.0,0.92,0.76,2123,,01/01/2025 00:35:23
1004,2025-01-01 00:35:24,37.95247130060714,-121.17128669721718,19981.0,20.0,18.0,0.084,0.8,244.0,153.0,0.0,0.79,0.7,2124,,01/01/2025 00:35:24
1074,2025-01-01 00:35:25,37.9626849002528,-121.93290864182606,22718.0,47.0,11.0,0.219,0.764,273.0,122.0,0.0,0.9,0.75,2125,,01/01/2025 00:35:25
1065,2025-01-01 00:35:26,37.90793418079153,-121.47614556958771,10400.0,24.0,7.0,0.043,0.727,287.0,929.0,0.0,0.94,0.95,2126,,01/01/2025 00:35:26
1053,2025-01-01 00:35:27,37.80226251160971,-121.57795147232466,23257.0,42.0,36.0,0.123,0.75,107.0,524.0,0.0,0.87,0.82,2127,,01/01/2025 00:35:27
1095,2025-01-01 00:35:28,37.45365708862937,-121.07513665067864,18782.0,24.0,15.0,0.035,0.745,108.0,947.0,0.0,0.94,0.92,2128,,01/01/2025 00:35:28
1023,2025-01-01 00:35:29,37.08824354358462,-121.10149664788636,13012.0,26.0,6.0,0.001,0.974,208.0,354.0,0.0,0.98,0.71,2129,,01/01/2025 00:35:29
1075,2025-01-01 00:35:30,37.630611558712985,-121.27970033028144,24437.0,10.0,21.0,0.184,0.754,87.0,839.0,0.0,0.87,0.74,2130,,01/01/2025 00:35:30
1079,2025-01-01 00:35:31,37.40202417564943,-121.2446827680264,11514.0,48.0,46.0,0.144,0.728,166.0,231.0,0.0,0.75,0.87,2131,,01/01/2025 00:35:31
1050,2025-01-01 00:35:32,37.68705493602985,-121.29346788182052,27155.0,44.0,27.0,0.125,0.82,16.0,111.0,0.0,0.91,0.92,2132,,01/01/2025 00:35:32
1023,2025-01-01 00:35:33,37.22078505668419,-121.3252007814212,16608.0,24.0,37.0,0.024,0.751,220.0,510.0,0.0,0.82,0.94,2133,,01/01/2025 00:35:33
1049,2025-01-01 00:35:34,37.76472993898913,-121.0030548330721,21451.0,9.0,26.0,0.176,0.739,290.0,113.0,0.0,0.86,0.89,2134,,01/01/2025 00:35:34
1053,2025-01-01 00:35:35,37.17065869189656,-121.26393248777116,25085.0,15.0,49.0,0.234,0.809,17.0,115.0,0.0,0.89,0.93,2135,,01/01/2025 00:35:35
1016,2025-01-01 00:35:36,37.80857456905445,-121.05441858364227,13107.0,6.0,18.0,0.02,0.976,296.0,192.0,0.0,0.92,0.75,2136,,01/01/2025 00:35:36
